******************** 2 cycles ************************
(1, 36, 78, 214, 1)
(1, 36, 67, 33, 1)
(1, 36, 166, 214, 1)
(1, 36, 133, 210, 1)
(1, 36, 350, 33, 1)
(1, 36, 192, 210, 1)
(1, 36, 192, 33, 1)
(1, 36, 334, 33, 1)
(1, 557, 135, 214, 1)
(1, 557, 319, 49, 1)
(2, 177, 75, 73, 2)
(2, 177, 48, 3, 2)
(2, 177, 48, 75, 2)
(2, 177, 48, 88, 2)
(2, 177, 48, 135, 2)
(2, 177, 48, 33, 2)
(2, 177, 15, 135, 2)
(2, 177, 15, 307, 2)
(2, 177, 6, 73, 2)
(2, 177, 6, 88, 2)
(2, 177, 6, 75, 2)
(2, 177, 6, 33, 2)
(2, 177, 84, 307, 2)
(2, 177, 287, 135, 2)
(2, 177, 308, 75, 2)
(2, 177, 291, 3, 2)
(2, 177, 291, 75, 2)
(2, 177, 291, 135, 2)
(2, 177, 291, 253, 2)
(2, 134, 75, 73, 2)
(2, 134, 177, 75, 2)
(2, 33, 3, 75, 2)
(2, 33, 110, 75, 2)
(2, 33, 98, 135, 2)
(2, 33, 146, 75, 2)
(2, 33, 144, 3, 2)
(2, 33, 144, 9, 2)
(2, 33, 144, 135, 2)
(2, 33, 177, 75, 2)
(2, 33, 216, 75, 2)
(2, 33, 166, 3, 2)
(2, 33, 306, 75, 2)
(2, 504, 103, 3, 2)
(2, 504, 103, 135, 2)
(3, 2, 177, 48, 3)
(3, 2, 177, 291, 3)
(3, 2, 33, 78, 3)
(3, 2, 33, 103, 3)
(3, 2, 33, 38, 3)
(3, 2, 33, 144, 3)
(3, 2, 33, 166, 3)
(3, 2, 33, 290, 3)
(3, 103, 19, 103, 3)
(3, 103, 15, 103, 3)
(3, 103, 15, 135, 3)
(3, 103, 15, 99, 3)
(3, 103, 15, 233, 3)
(3, 103, 15, 402, 3)
(3, 103, 48, 103, 3)
(3, 103, 48, 155, 3)
(3, 103, 233, 103, 3)
(3, 103, 6, 78, 3)
(3, 103, 6, 103, 3)
(3, 103, 92, 103, 3)
(3, 103, 74, 99, 3)
(3, 103, 135, 103, 3)
(3, 103, 135, 432, 3)
(3, 103, 260, 103, 3)
(3, 103, 83, 78, 3)
(3, 103, 83, 103, 3)
(3, 103, 174, 103, 3)
(3, 103, 166, 78, 3)
(3, 103, 194, 103, 3)
(3, 103, 274, 103, 3)
(3, 103, 327, 103, 3)
(3, 103, 426, 103, 3)
(3, 103, 267, 78, 3)
(3, 103, 267, 103, 3)
(3, 103, 375, 103, 3)
(3, 103, 389, 103, 3)
(3, 103, 493, 103, 3)
(3, 103, 504, 103, 3)
(3, 19, 22, 233, 3)
(3, 19, 22, 135, 3)
(3, 19, 22, 166, 3)
(3, 19, 22, 291, 3)
(3, 19, 22, 402, 3)
(3, 19, 48, 155, 3)
(3, 19, 48, 233, 3)
(3, 19, 48, 135, 3)
(3, 19, 48, 144, 3)
(3, 19, 48, 33, 3)
(3, 19, 6, 78, 3)
(3, 19, 6, 48, 3)
(3, 19, 6, 38, 3)
(3, 19, 6, 233, 3)
(3, 19, 6, 144, 3)
(3, 19, 6, 166, 3)
(3, 19, 6, 33, 3)
(3, 19, 225, 290, 3)
(3, 75, 73, 78, 3)
(3, 75, 73, 38, 3)
(3, 75, 73, 135, 3)
(3, 75, 48, 155, 3)
(3, 75, 48, 233, 3)
(3, 75, 48, 135, 3)
(3, 75, 48, 144, 3)
(3, 75, 233, 291, 3)
(3, 75, 6, 78, 3)
(3, 75, 6, 48, 3)
(3, 75, 6, 38, 3)
(3, 75, 6, 233, 3)
(3, 75, 6, 99, 3)
(3, 75, 6, 144, 3)
(3, 75, 6, 166, 3)
(3, 75, 6, 133, 3)
(3, 75, 194, 99, 3)
(3, 75, 194, 290, 3)
(3, 75, 159, 78, 3)
(3, 75, 159, 144, 3)
(3, 75, 159, 166, 3)
(3, 75, 159, 290, 3)
(3, 75, 159, 432, 3)
(3, 75, 192, 135, 3)
(3, 75, 557, 48, 3)
(3, 75, 557, 135, 3)
(3, 75, 557, 432, 3)
(3, 233, 102, 38, 3)
(3, 233, 75, 233, 3)
(3, 233, 267, 78, 3)
(3, 233, 267, 48, 3)
(3, 233, 267, 233, 3)
(3, 233, 291, 233, 3)
(3, 118, 101, 78, 3)
(3, 118, 290, 78, 3)
(3, 118, 290, 103, 3)
(3, 118, 290, 135, 3)
(3, 118, 290, 166, 3)
(3, 182, 135, 48, 3)
(3, 182, 135, 144, 3)
(3, 182, 135, 166, 3)
(3, 182, 135, 432, 3)
(3, 182, 177, 48, 3)
(3, 182, 177, 291, 3)
(3, 182, 493, 48, 3)
(3, 182, 213, 135, 3)
(3, 99, 225, 290, 3)
(3, 99, 194, 99, 3)
(3, 146, 103, 166, 3)
(3, 146, 75, 48, 3)
(3, 146, 13, 402, 3)
(3, 146, 19, 48, 3)
(3, 146, 15, 48, 3)
(3, 146, 15, 135, 3)
(3, 146, 15, 402, 3)
(3, 146, 55, 402, 3)
(3, 146, 6, 78, 3)
(3, 146, 6, 48, 3)
(3, 146, 6, 38, 3)
(3, 146, 6, 144, 3)
(3, 146, 6, 166, 3)
(3, 146, 6, 33, 3)
(3, 146, 106, 135, 3)
(3, 146, 106, 103, 3)
(3, 146, 106, 402, 3)
(3, 146, 182, 135, 3)
(3, 146, 334, 38, 3)
(3, 146, 334, 135, 3)
(3, 146, 334, 103, 3)
(3, 146, 334, 33, 3)
(3, 146, 334, 402, 3)
(3, 146, 375, 135, 3)
(3, 146, 397, 135, 3)
(3, 146, 397, 432, 3)
(3, 146, 432, 78, 3)
(3, 146, 432, 144, 3)
(3, 146, 432, 166, 3)
(3, 146, 432, 290, 3)
(3, 146, 432, 291, 3)
(3, 146, 389, 48, 3)
(3, 146, 458, 135, 3)
(3, 146, 213, 135, 3)
(3, 146, 402, 78, 3)
(3, 146, 402, 144, 3)
(3, 146, 192, 135, 3)
(3, 146, 192, 33, 3)
(3, 146, 194, 290, 3)
(3, 146, 557, 48, 3)
(3, 146, 557, 135, 3)
(3, 146, 557, 432, 3)
(3, 144, 10, 78, 3)
(3, 144, 78, 144, 3)
(3, 144, 22, 135, 3)
(3, 144, 22, 166, 3)
(3, 144, 22, 291, 3)
(3, 144, 22, 402, 3)
(3, 144, 15, 48, 3)
(3, 144, 15, 135, 3)
(3, 144, 15, 402, 3)
(3, 144, 48, 155, 3)
(3, 144, 48, 135, 3)
(3, 144, 48, 144, 3)
(3, 144, 38, 102, 3)
(3, 144, 38, 135, 3)
(3, 144, 38, 144, 3)
(3, 144, 67, 33, 3)
(3, 144, 9, 144, 3)
(3, 144, 135, 144, 3)
(3, 144, 39, 402, 3)
(3, 144, 265, 33, 3)
(3, 144, 106, 402, 3)
(3, 144, 216, 144, 3)
(3, 144, 290, 166, 3)
(3, 144, 290, 291, 3)
(3, 144, 290, 402, 3)
(3, 144, 350, 33, 3)
(3, 144, 291, 144, 3)
(3, 174, 88, 38, 3)
(3, 174, 88, 135, 3)
(3, 174, 19, 48, 3)
(3, 174, 15, 48, 3)
(3, 174, 15, 135, 3)
(3, 174, 15, 402, 3)
(3, 174, 6, 78, 3)
(3, 174, 6, 48, 3)
(3, 174, 6, 38, 3)
(3, 174, 6, 99, 3)
(3, 174, 6, 144, 3)
(3, 174, 6, 166, 3)
(3, 174, 6, 33, 3)
(3, 174, 6, 133, 3)
(3, 174, 154, 135, 3)
(3, 174, 83, 78, 3)
(3, 174, 225, 290, 3)
(3, 174, 267, 78, 3)
(3, 174, 267, 48, 3)
(3, 174, 267, 135, 3)
(3, 174, 267, 166, 3)
(3, 174, 267, 290, 3)
(3, 174, 192, 135, 3)
(3, 174, 192, 33, 3)
(3, 174, 336, 48, 3)
(3, 216, 78, 166, 3)
(3, 216, 78, 38, 3)
(3, 216, 78, 402, 3)
(3, 216, 103, 166, 3)
(3, 216, 75, 48, 3)
(3, 216, 88, 38, 3)
(3, 216, 22, 166, 3)
(3, 216, 22, 291, 3)
(3, 216, 22, 402, 3)
(3, 216, 19, 48, 3)
(3, 216, 38, 102, 3)
(3, 216, 38, 402, 3)
(3, 216, 55, 402, 3)
(3, 216, 15, 48, 3)
(3, 216, 15, 135, 3)
(3, 216, 15, 402, 3)
(3, 216, 15, 36, 3)
(3, 216, 106, 402, 3)
(3, 216, 106, 36, 3)
(3, 216, 98, 290, 3)
(3, 216, 97, 48, 3)
(3, 216, 97, 402, 3)
(3, 216, 97, 36, 3)
(3, 216, 194, 290, 3)
(3, 216, 274, 36, 3)
(3, 216, 307, 78, 3)
(3, 216, 493, 48, 3)
(3, 216, 159, 78, 3)
(3, 216, 159, 290, 3)
(3, 216, 159, 432, 3)
(3, 216, 291, 36, 3)
(3, 216, 36, 38, 3)
(3, 166, 78, 166, 3)
(3, 166, 22, 135, 3)
(3, 166, 22, 166, 3)
(3, 166, 15, 48, 3)
(3, 166, 15, 135, 3)
(3, 166, 15, 402, 3)
(3, 166, 15, 36, 3)
(3, 166, 6, 48, 3)
(3, 166, 6, 38, 3)
(3, 166, 6, 144, 3)
(3, 166, 6, 166, 3)
(3, 166, 334, 38, 3)
(3, 166, 334, 135, 3)
(3, 166, 334, 103, 3)
(3, 166, 334, 33, 3)
(3, 166, 334, 402, 3)
(3, 166, 164, 102, 3)
(3, 166, 214, 166, 3)
(3, 166, 375, 135, 3)
(3, 166, 289, 166, 3)
(3, 166, 350, 33, 3)
(3, 166, 192, 135, 3)
(3, 166, 192, 33, 3)
(3, 133, 210, 291, 3)
(3, 133, 194, 290, 3)
(3, 266, 6, 78, 3)
(3, 266, 6, 48, 3)
(3, 266, 6, 38, 3)
(3, 266, 6, 144, 3)
(3, 266, 253, 144, 3)
(3, 266, 253, 291, 3)
(3, 266, 49, 290, 3)
(3, 266, 557, 48, 3)
(3, 266, 557, 135, 3)
(3, 266, 557, 432, 3)
(3, 458, 135, 48, 3)
(3, 458, 135, 432, 3)
(3, 458, 135, 36, 3)
(3, 458, 319, 36, 3)
(3, 458, 557, 135, 3)
(3, 458, 557, 432, 3)
(3, 192, 15, 48, 3)
(3, 192, 15, 135, 3)
(3, 192, 15, 402, 3)
(3, 192, 15, 36, 3)
(3, 192, 135, 48, 3)
(3, 192, 135, 33, 3)
(3, 192, 135, 432, 3)
(3, 192, 210, 144, 3)
(3, 192, 225, 290, 3)
(3, 192, 33, 144, 3)
(3, 192, 307, 78, 3)
(3, 192, 375, 135, 3)
(3, 192, 71, 103, 3)
(3, 192, 71, 48, 3)
(3, 36, 78, 38, 3)
(3, 36, 78, 402, 3)
(3, 36, 88, 38, 3)
(3, 36, 55, 402, 3)
(3, 36, 10, 78, 3)
(3, 36, 235, 78, 3)
(3, 36, 130, 155, 3)
(3, 36, 307, 78, 3)
(3, 36, 334, 38, 3)
(3, 557, 48, 155, 3)
(3, 557, 48, 135, 3)
(3, 557, 135, 432, 3)
(3, 557, 135, 36, 3)
(3, 557, 130, 155, 3)
(3, 557, 287, 135, 3)
(3, 557, 432, 78, 3)
(3, 557, 432, 144, 3)
(3, 557, 432, 166, 3)
(3, 557, 432, 290, 3)
(3, 557, 432, 291, 3)
(3, 557, 319, 36, 3)
(3, 608, 154, 135, 3)
(3, 608, 225, 290, 3)
(3, 608, 389, 48, 3)
(4, 203, 41, 203, 4)
(4, 203, 198, 41, 4)
(4, 203, 198, 203, 4)
(4, 198, 85, 41, 4)
(4, 85, 247, 41, 4)
(4, 85, 247, 203, 4)
(4, 529, 247, 41, 4)
(4, 529, 247, 203, 4)
(4, 529, 85, 203, 4)
(6, 73, 2, 177, 6)
(6, 73, 78, 22, 6)
(6, 73, 78, 15, 6)
(6, 73, 78, 10, 6)
(6, 73, 78, 265, 6)
(6, 73, 78, 146, 6)
(6, 73, 78, 266, 6)
(6, 73, 75, 48, 6)
(6, 73, 75, 194, 6)
(6, 73, 38, 10, 6)
(6, 73, 38, 22, 6)
(6, 73, 38, 15, 6)
(6, 73, 38, 135, 6)
(6, 73, 67, 96, 6)
(6, 73, 67, 190, 6)
(6, 73, 106, 135, 6)
(6, 73, 106, 146, 6)
(6, 73, 106, 75, 6)
(6, 73, 135, 19, 6)
(6, 73, 135, 48, 6)
(6, 73, 135, 174, 6)
(6, 73, 135, 375, 6)
(6, 73, 182, 135, 6)
(6, 73, 97, 96, 6)
(6, 73, 97, 75, 6)
(6, 73, 97, 15, 6)
(6, 73, 97, 48, 6)
(6, 73, 97, 10, 6)
(6, 73, 97, 194, 6)
(6, 73, 194, 15, 6)
(6, 73, 194, 83, 6)
(6, 73, 194, 290, 6)
(6, 73, 33, 103, 6)
(6, 73, 307, 75, 6)
(6, 73, 306, 75, 6)
(6, 73, 306, 15, 6)
(6, 73, 308, 75, 6)
(6, 73, 213, 135, 6)
(6, 73, 213, 136, 6)
(6, 73, 192, 96, 6)
(6, 73, 192, 15, 6)
(6, 73, 192, 135, 6)
(6, 73, 557, 34, 6)
(6, 73, 557, 135, 6)
(6, 73, 557, 130, 6)
(6, 96, 154, 135, 6)
(6, 96, 304, 135, 6)
(6, 96, 389, 48, 6)
(6, 96, 350, 19, 6)
(6, 96, 350, 177, 6)
(6, 96, 187, 19, 6)
(6, 96, 334, 96, 6)
(6, 96, 36, 373, 6)
(6, 78, 22, 15, 6)
(6, 78, 22, 135, 6)
(6, 78, 22, 194, 6)
(6, 78, 15, 48, 6)
(6, 78, 15, 135, 6)
(6, 78, 15, 83, 6)
(6, 78, 15, 130, 6)
(6, 78, 15, 194, 6)
(6, 78, 15, 49, 6)
(6, 78, 15, 544, 6)
(6, 78, 106, 135, 6)
(6, 78, 106, 146, 6)
(6, 78, 106, 36, 6)
(6, 78, 10, 22, 6)
(6, 78, 10, 15, 6)
(6, 78, 182, 135, 6)
(6, 78, 97, 15, 6)
(6, 78, 97, 48, 6)
(6, 78, 97, 10, 6)
(6, 78, 97, 194, 6)
(6, 78, 97, 236, 6)
(6, 78, 237, 135, 6)
(6, 78, 146, 15, 6)
(6, 78, 146, 236, 6)
(6, 78, 146, 194, 6)
(6, 78, 177, 48, 6)
(6, 78, 177, 15, 6)
(6, 78, 166, 70, 6)
(6, 78, 214, 70, 6)
(6, 78, 214, 290, 6)
(6, 78, 306, 15, 6)
(6, 78, 236, 83, 6)
(6, 78, 397, 135, 6)
(6, 78, 38, 10, 6)
(6, 78, 38, 22, 6)
(6, 78, 38, 15, 6)
(6, 78, 38, 135, 6)
(6, 78, 458, 135, 6)
(6, 78, 125, 135, 6)
(6, 78, 125, 236, 6)
(6, 78, 557, 48, 6)
(6, 78, 557, 34, 6)
(6, 78, 557, 135, 6)
(6, 78, 618, 130, 6)
(6, 103, 25, 177, 6)
(6, 103, 387, 34, 6)
(6, 103, 267, 103, 6)
(6, 103, 350, 177, 6)
(6, 103, 264, 10, 6)
(6, 103, 264, 137, 6)
(6, 88, 22, 19, 6)
(6, 88, 22, 15, 6)
(6, 88, 22, 135, 6)
(6, 88, 22, 146, 6)
(6, 88, 38, 22, 6)
(6, 88, 38, 15, 6)
(6, 88, 38, 135, 6)
(6, 88, 106, 135, 6)
(6, 88, 106, 146, 6)
(6, 88, 106, 75, 6)
(6, 88, 106, 36, 6)
(6, 88, 135, 75, 6)
(6, 88, 135, 48, 6)
(6, 88, 135, 375, 6)
(6, 88, 146, 75, 6)
(6, 88, 146, 15, 6)
(6, 88, 334, 19, 6)
(6, 88, 334, 15, 6)
(6, 88, 334, 135, 6)
(6, 88, 334, 146, 6)
(6, 88, 334, 174, 6)
(6, 88, 174, 15, 6)
(6, 88, 174, 83, 6)
(6, 88, 82, 15, 6)
(6, 88, 192, 135, 6)
(6, 88, 264, 137, 6)
(6, 88, 264, 174, 6)
(6, 19, 22, 19, 6)
(6, 19, 48, 75, 6)
(6, 19, 48, 19, 6)
(6, 19, 264, 10, 6)
(6, 19, 264, 137, 6)
(6, 19, 264, 174, 6)
(6, 19, 677, 373, 6)
(6, 19, 320, 194, 6)
(6, 15, 12, 83, 6)
(6, 15, 75, 48, 6)
(6, 15, 75, 194, 6)
(6, 15, 48, 15, 6)
(6, 15, 74, 75, 6)
(6, 15, 74, 15, 6)
(6, 15, 135, 36, 6)
(6, 15, 97, 75, 6)
(6, 15, 97, 15, 6)
(6, 15, 136, 49, 6)
(6, 15, 83, 15, 6)
(6, 15, 101, 15, 6)
(6, 15, 334, 15, 6)
(6, 15, 174, 15, 6)
(6, 15, 194, 15, 6)
(6, 15, 307, 75, 6)
(6, 15, 420, 75, 6)
(6, 15, 420, 123, 6)
(6, 15, 306, 75, 6)
(6, 15, 306, 15, 6)
(6, 15, 387, 34, 6)
(6, 15, 267, 22, 6)
(6, 15, 267, 135, 6)
(6, 15, 267, 166, 6)
(6, 15, 267, 290, 6)
(6, 15, 373, 49, 6)
(6, 15, 394, 75, 6)
(6, 15, 49, 37, 6)
(6, 15, 49, 70, 6)
(6, 15, 49, 256, 6)
(6, 15, 49, 290, 6)
(6, 15, 49, 544, 6)
(6, 15, 350, 177, 6)
(6, 15, 529, 18, 6)
(6, 15, 192, 15, 6)
(6, 15, 36, 10, 6)
(6, 15, 264, 10, 6)
(6, 15, 264, 137, 6)
(6, 48, 75, 48, 6)
(6, 48, 88, 22, 6)
(6, 48, 155, 22, 6)
(6, 48, 25, 177, 6)
(6, 48, 108, 22, 6)
(6, 48, 154, 135, 6)
(6, 48, 97, 48, 6)
(6, 48, 135, 48, 6)
(6, 48, 114, 177, 6)
(6, 48, 134, 177, 6)
(6, 48, 194, 83, 6)
(6, 48, 194, 290, 6)
(6, 48, 267, 22, 6)
(6, 48, 267, 48, 6)
(6, 48, 375, 272, 6)
(6, 48, 382, 194, 6)
(6, 48, 389, 48, 6)
(6, 48, 162, 48, 6)
(6, 48, 264, 10, 6)
(6, 48, 264, 137, 6)
(6, 48, 336, 48, 6)
(6, 37, 190, 466, 6)
(6, 37, 20, 190, 6)
(6, 37, 20, 136, 6)
(6, 37, 20, 373, 6)
(6, 37, 20, 49, 6)
(6, 37, 136, 49, 6)
(6, 37, 49, 37, 6)
(6, 38, 10, 22, 6)
(6, 38, 10, 15, 6)
(6, 38, 15, 135, 6)
(6, 38, 15, 130, 6)
(6, 38, 15, 49, 6)
(6, 38, 15, 36, 6)
(6, 38, 106, 135, 6)
(6, 38, 106, 36, 6)
(6, 38, 74, 83, 6)
(6, 38, 74, 49, 6)
(6, 38, 53, 290, 6)
(6, 38, 216, 22, 6)
(6, 38, 216, 70, 6)
(6, 38, 166, 70, 6)
(6, 38, 397, 135, 6)
(6, 38, 192, 135, 6)
(6, 75, 73, 75, 6)
(6, 75, 110, 75, 6)
(6, 75, 74, 75, 6)
(6, 75, 194, 83, 6)
(6, 75, 308, 75, 6)
(6, 75, 159, 22, 6)
(6, 75, 447, 75, 6)
(6, 75, 192, 375, 6)
(6, 75, 557, 34, 6)
(6, 10, 78, 10, 6)
(6, 10, 79, 137, 6)
(6, 10, 22, 135, 6)
(6, 10, 22, 146, 6)
(6, 10, 22, 194, 6)
(6, 10, 182, 135, 6)
(6, 10, 237, 135, 6)
(6, 10, 334, 135, 6)
(6, 10, 334, 146, 6)
(6, 10, 334, 174, 6)
(6, 10, 397, 135, 6)
(6, 10, 452, 236, 6)
(6, 10, 458, 135, 6)
(6, 10, 125, 135, 6)
(6, 10, 125, 236, 6)
(6, 10, 557, 34, 6)
(6, 10, 557, 135, 6)
(6, 154, 135, 75, 6)
(6, 154, 135, 375, 6)
(6, 39, 182, 135, 6)
(6, 39, 236, 83, 6)
(6, 39, 397, 135, 6)
(6, 39, 382, 194, 6)
(6, 39, 458, 135, 6)
(6, 39, 334, 135, 6)
(6, 39, 334, 146, 6)
(6, 39, 334, 174, 6)
(6, 39, 334, 103, 6)
(6, 97, 73, 135, 6)
(6, 97, 75, 194, 6)
(6, 97, 92, 83, 6)
(6, 97, 106, 135, 6)
(6, 97, 106, 146, 6)
(6, 97, 106, 75, 6)
(6, 97, 10, 22, 6)
(6, 97, 53, 166, 6)
(6, 97, 53, 290, 6)
(6, 97, 174, 83, 6)
(6, 97, 216, 75, 6)
(6, 97, 216, 22, 6)
(6, 97, 216, 70, 6)
(6, 97, 216, 174, 6)
(6, 97, 216, 194, 6)
(6, 97, 194, 83, 6)
(6, 97, 194, 290, 6)
(6, 97, 307, 75, 6)
(6, 97, 267, 22, 6)
(6, 97, 267, 135, 6)
(6, 97, 267, 83, 6)
(6, 97, 267, 194, 6)
(6, 97, 267, 290, 6)
(6, 97, 192, 135, 6)
(6, 97, 334, 135, 6)
(6, 97, 334, 146, 6)
(6, 97, 334, 174, 6)
(6, 97, 264, 137, 6)
(6, 97, 264, 174, 6)
(6, 136, 20, 94, 6)
(6, 136, 20, 190, 6)
(6, 136, 20, 136, 6)
(6, 136, 49, 136, 6)
(6, 26, 71, 103, 6)
(6, 26, 71, 22, 6)
(6, 26, 71, 75, 6)
(6, 26, 71, 174, 6)
(6, 26, 71, 266, 6)
(6, 26, 71, 36, 6)
(6, 83, 12, 83, 6)
(6, 83, 78, 22, 6)
(6, 83, 78, 146, 6)
(6, 83, 78, 266, 6)
(6, 83, 79, 137, 6)
(6, 83, 20, 94, 6)
(6, 83, 20, 190, 6)
(6, 83, 20, 83, 6)
(6, 83, 92, 83, 6)
(6, 83, 10, 22, 6)
(6, 83, 154, 135, 6)
(6, 83, 101, 34, 6)
(6, 83, 101, 194, 6)
(6, 83, 174, 83, 6)
(6, 83, 194, 83, 6)
(6, 83, 420, 34, 6)
(6, 83, 420, 123, 6)
(6, 83, 267, 22, 6)
(6, 83, 267, 19, 6)
(6, 83, 267, 135, 6)
(6, 83, 267, 83, 6)
(6, 83, 373, 83, 6)
(6, 144, 10, 22, 6)
(6, 144, 15, 130, 6)
(6, 174, 88, 22, 6)
(6, 174, 88, 174, 6)
(6, 174, 25, 174, 6)
(6, 174, 267, 22, 6)
(6, 174, 267, 194, 6)
(6, 174, 382, 194, 6)
(6, 174, 373, 544, 6)
(6, 174, 319, 174, 6)
(6, 174, 192, 375, 6)
(6, 174, 264, 137, 6)
(6, 174, 264, 174, 6)
(6, 166, 70, 49, 6)
(6, 166, 375, 272, 6)
(6, 166, 452, 236, 6)
(6, 194, 20, 94, 6)
(6, 194, 20, 190, 6)
(6, 194, 20, 194, 6)
(6, 194, 154, 135, 6)
(6, 194, 97, 194, 6)
(6, 194, 101, 34, 6)
(6, 194, 101, 194, 6)
(6, 194, 290, 135, 6)
(6, 194, 290, 194, 6)
(6, 194, 267, 22, 6)
(6, 194, 267, 135, 6)
(6, 194, 267, 194, 6)
(6, 33, 146, 15, 6)
(6, 33, 146, 236, 6)
(6, 33, 146, 375, 6)
(6, 33, 144, 10, 6)
(6, 33, 144, 15, 6)
(6, 33, 174, 96, 6)
(6, 33, 177, 15, 6)
(6, 33, 216, 15, 6)
(6, 33, 216, 70, 6)
(6, 33, 166, 15, 6)
(6, 33, 236, 96, 6)
(6, 33, 264, 10, 6)
(6, 466, 190, 466, 6)
(6, 466, 70, 193, 6)
(6, 466, 70, 256, 6)
(6, 466, 70, 466, 6)
(6, 466, 49, 193, 6)
(6, 466, 49, 466, 6)
(6, 133, 15, 544, 6)
(6, 133, 420, 375, 6)
(6, 236, 141, 290, 6)
(6, 236, 267, 22, 6)
(6, 236, 267, 290, 6)
(6, 236, 373, 49, 6)
(6, 236, 192, 375, 6)
(6, 387, 34, 123, 6)
(6, 266, 110, 266, 6)
(6, 266, 20, 94, 6)
(6, 266, 20, 190, 6)
(6, 266, 20, 266, 6)
(6, 266, 253, 266, 6)
(6, 266, 557, 34, 6)
(6, 267, 78, 22, 6)
(6, 267, 78, 15, 6)
(6, 267, 78, 265, 6)
(6, 267, 78, 146, 6)
(6, 267, 78, 236, 6)
(6, 267, 22, 135, 6)
(6, 267, 22, 146, 6)
(6, 267, 98, 135, 6)
(6, 267, 98, 290, 6)
(6, 267, 135, 19, 6)
(6, 267, 135, 375, 6)
(6, 267, 39, 265, 6)
(6, 267, 97, 174, 6)
(6, 267, 166, 375, 6)
(6, 267, 307, 265, 6)
(6, 267, 290, 19, 6)
(6, 267, 290, 135, 6)
(6, 267, 319, 15, 6)
(6, 267, 264, 137, 6)
(6, 375, 72, 34, 6)
(6, 375, 72, 236, 6)
(6, 375, 72, 375, 6)
(6, 375, 135, 375, 6)
(6, 375, 272, 375, 6)
(6, 304, 135, 166, 6)
(6, 304, 135, 236, 6)
(6, 304, 135, 36, 6)
(6, 373, 49, 190, 6)
(6, 373, 49, 70, 6)
(6, 373, 49, 373, 6)
(6, 373, 544, 373, 6)
(6, 49, 55, 15, 6)
(6, 49, 55, 146, 6)
(6, 49, 193, 70, 6)
(6, 49, 70, 49, 6)
(6, 49, 290, 135, 6)
(6, 49, 544, 49, 6)
(6, 308, 106, 135, 6)
(6, 308, 106, 146, 6)
(6, 308, 106, 177, 6)
(6, 308, 106, 103, 6)
(6, 308, 452, 236, 6)
(6, 308, 213, 135, 6)
(6, 319, 15, 96, 6)
(6, 319, 15, 75, 6)
(6, 319, 15, 135, 6)
(6, 319, 15, 36, 6)
(6, 319, 74, 83, 6)
(6, 319, 108, 22, 6)
(6, 319, 154, 135, 6)
(6, 319, 267, 22, 6)
(6, 319, 267, 135, 6)
(6, 319, 267, 166, 6)
(6, 319, 267, 290, 6)
(6, 319, 36, 10, 6)
(6, 319, 36, 166, 6)
(6, 319, 264, 10, 6)
(6, 192, 135, 19, 6)
(6, 192, 307, 75, 6)
(6, 192, 307, 265, 6)
(6, 192, 71, 22, 6)
(6, 192, 71, 19, 6)
(6, 192, 71, 70, 6)
(6, 192, 264, 10, 6)
(6, 192, 264, 137, 6)
(6, 36, 78, 265, 6)
(6, 36, 55, 15, 6)
(6, 36, 10, 265, 6)
(6, 36, 39, 265, 6)
(6, 36, 307, 265, 6)
(6, 264, 74, 83, 6)
(6, 264, 141, 290, 6)
(6, 264, 10, 22, 6)
(6, 264, 10, 265, 6)
(6, 264, 137, 34, 6)
(6, 264, 267, 22, 6)
(6, 264, 267, 135, 6)
(6, 264, 267, 166, 6)
(6, 264, 267, 290, 6)
(6, 264, 192, 135, 6)
(6, 544, 20, 94, 6)
(6, 544, 20, 190, 6)
(6, 544, 420, 123, 6)
(9, 2, 33, 78, 9)
(9, 2, 33, 394, 9)
(9, 144, 15, 394, 9)
(9, 394, 53, 78, 9)
(9, 394, 214, 78, 9)
(9, 394, 214, 394, 9)
(10, 78, 3, 144, 10)
(10, 78, 3, 36, 10)
(10, 78, 22, 97, 10)
(10, 78, 15, 264, 10)
(10, 78, 97, 264, 10)
(10, 78, 146, 264, 10)
(10, 78, 144, 38, 10)
(10, 78, 144, 290, 10)
(10, 78, 103, 264, 10)
(10, 78, 307, 78, 10)
(10, 78, 422, 78, 10)
(10, 78, 214, 78, 10)
(10, 78, 402, 78, 10)
(10, 79, 137, 36, 10)
(10, 79, 137, 264, 10)
(10, 22, 98, 290, 10)
(10, 22, 53, 78, 10)
(10, 22, 53, 38, 10)
(10, 22, 53, 97, 10)
(10, 22, 53, 144, 10)
(10, 22, 53, 290, 10)
(10, 22, 334, 38, 10)
(10, 22, 159, 78, 10)
(10, 22, 159, 144, 10)
(10, 22, 159, 290, 10)
(10, 334, 106, 36, 10)
(10, 334, 53, 78, 10)
(10, 334, 53, 38, 10)
(10, 334, 53, 97, 10)
(10, 334, 53, 144, 10)
(10, 334, 53, 290, 10)
(10, 334, 33, 144, 10)
(10, 334, 402, 97, 10)
(10, 334, 402, 144, 10)
(10, 334, 192, 264, 10)
(10, 397, 135, 36, 10)
(10, 397, 432, 78, 10)
(10, 397, 432, 97, 10)
(10, 397, 432, 144, 10)
(10, 397, 432, 290, 10)
(10, 350, 334, 38, 10)
(10, 125, 135, 36, 10)
(10, 557, 432, 97, 10)
(13, 96, 6, 15, 13)
(13, 402, 78, 351, 13)
